date,Latitude,Longitude,Category
24,40.68048085991984,-73.99335525439923,graffiti
24,40.72069181572596,-74.0036833307103,graffiti
24,40.723027659732736,-74.00099933238656,graffiti
24,40.620395015085606,-74.0001512903362,graffiti
24,40.71274238328885,-73.8272142051277,graffiti
24,40.71297376985496,-73.82776550094265,graffiti
24,40.71919204272897,-73.9607721467413,graffiti
24,40.86355822791701,-73.89369143899951,graffiti
24,40.67971292425055,-73.8298199310271,graffiti
24,40.76671683320617,-73.7390821842318,graffiti
24,40.85702759806117,-73.93245434020675,graffiti
24,40.68693139230857,-73.82235923560621,graffiti
24,40.85701821764317,-73.9305239571885,graffiti
24,40.84540916501091,-73.86866223352436,graffiti
24,40.84588124571518,-73.86865407271793,graffiti
24,40.84556841951162,-73.86871613431438,graffiti
24,40.8443117068799,-73.86903667110944,graffiti
24,40.843607621213856,-73.8701910002689,graffiti
23,40.82100065667617,-73.93754189754921,graffiti
23,40.707808423204995,-73.81728282085363,graffiti
23,40.720814,-73.998797,graffiti
23,40.721828178668645,-73.99755041704641,graffiti
23,40.72014282136555,-73.99516589373526,graffiti
23,40.71886653799078,-73.99593437803522,graffiti
23,40.71872105229102,-73.99557003294149,graffiti
23,40.72298088581767,-73.99480131061674,graffiti
23,40.62749782491805,-73.92780520611929,graffiti
23,40.745569802724894,-73.91220581654024,graffiti
23,40.694035769205186,-73.9679956008644,graffiti
23,40.7211764243987,-73.98288194768796,graffiti
23,40.7566379756688,-73.83376713467301,graffiti
23,40.604694792121606,-73.99935896792775,graffiti
23,40.799117609946684,-73.93871821297957,graffiti
23,40.63236589160434,-74.02088901723114,graffiti
23,40.63245368204143,-74.02112322683058,graffiti
23,40.82152937683535,-73.89169553577955,graffiti
23,40.69448916010014,-73.74684764227943,graffiti
23,40.65481670412286,-73.88147850934618,graffiti
23,40.700102968739785,-73.84270066158163,graffiti
23,40.60111558868207,-73.95652018736612,graffiti
23,40.68762078495481,-73.977687417827,graffiti
23,40.87454739888087,-73.87401048310652,graffiti
23,40.73426099321965,-73.8661317823534,graffiti
23,40.82005851289178,-73.81784534204846,graffiti
22,40.71179116495191,-73.78997698476783,graffiti
22,40.7125272,-73.8011825,graffiti
22,40.6987995,-73.8442611,graffiti
22,40.7101085852056,-73.79451990362605,graffiti
22,40.708894511062894,-73.79867884438491,graffiti
22,40.70801866600521,-73.80168964017858,graffiti
22,40.79568086530529,-73.82743955918686,graffiti
22,40.70519189352527,-73.81169954406738,graffiti
22,40.7049408061749,-73.8125766881158,graffiti
22,40.705186421709016,-73.81171037974634,graffiti
22,40.70493535776445,-73.81260195052499,graffiti
22,40.71102665732693,-73.79526012756051,graffiti
22,40.7098328876688,-73.79537561104837,graffiti
22,40.70972163265757,-73.79455355934181,graffiti
22,40.709779330451376,-73.79458584443015,graffiti
22,40.72625518074252,-73.99144212553452,graffiti
22,40.72528909290444,-73.9923911064088,graffiti
22,40.72374107344088,-73.99275927230175,graffiti
22,40.63204170062381,-74.02251016658266,graffiti
22,40.67714728766126,-73.91083938280717,graffiti
22,40.71926718759929,-73.99398630651304,graffiti
22,40.75454600766829,-73.9170919512058,graffiti
22,40.754592624147975,-73.91703053322748,graffiti
22,40.7091411931965,-73.95457771967162,graffiti
22,40.839556473545,-73.83196254576902,graffiti
22,40.78061902121282,-73.9522324800092,graffiti
22,40.78107469949398,-73.95235853264406,graffiti
22,40.78107469949398,-73.95235853264406,graffiti
22,40.78112957775901,-73.95231877406555,graffiti
22,40.77987252650164,-73.95240994366947,graffiti
22,40.77987252650164,-73.95240994366947,graffiti
21,40.62250300991486,-73.99891932061185,graffiti
21,40.62565402166939,-73.99827083134635,graffiti
21,40.625662255876954,-73.99826002382758,graffiti
21,40.669169663123064,-73.91641583775488,graffiti
21,40.804017423935676,-73.95820091880675,graffiti
20,40.63513491489217,-74.0233218729644,graffiti
20,40.592694389535,-74.08720071544754,graffiti
20,40.5729741476749,-74.11126706609433,graffiti
20,40.87356236149609,-73.8555352540069,graffiti
20,40.87702361736205,-73.90625378505072,graffiti
20,40.66363664551934,-73.95722916767488,graffiti
20,40.716251933704434,-73.95941391307723,graffiti
20,40.694035769205186,-73.9679956008644,graffiti
20,40.829155624984594,-73.87167903139353,graffiti
20,40.62729195218557,-73.9277838136692,graffiti
19,40.802690189888445,-73.91170787225252,graffiti
18,40.82781612360048,-73.94942713508522,graffiti
18,40.78831177991138,-73.97650168911773,graffiti
13,40.69234627698575,-73.76400976813636,graffiti
13,40.72037244373783,-73.76099922341157,graffiti
13,40.69944133877349,-73.93734923531582,graffiti
13,40.83818011398697,-73.82923749043647,graffiti
13,40.792969195190544,-73.94366438978706,graffiti
13,40.77460269403126,-73.91828010644892,graffiti
13,40.77481726540867,-73.91896222866289,graffiti
13,40.61279870349547,-73.98161671398941,graffiti
12,40.630974748140105,-74.1165516907095,graffiti
12,40.72232571802728,-73.97836486187134,graffiti
12,40.72257245228982,-73.97685316652549,graffiti
12,40.64109808134648,-73.98581393192535,graffiti
12,40.72113284927741,-73.74817144389394,graffiti
12,40.61469090942215,-73.9729969821638,graffiti
12,40.774244545588,-73.91272041519709,graffiti
12,40.71387397658659,-73.93858376190086,graffiti
12,40.75866037476562,-73.82967959050642,graffiti
12,40.77125115078012,-73.9037815941594,graffiti
12,40.76045771288152,-73.76269996450013,graffiti
12,40.7586084479514,-73.76843865820878,graffiti
12,40.74928789155985,-73.88875605610747,graffiti
12,40.68044836900158,-73.96529086470719,graffiti
11,40.626724230612325,-74.00791107345371,graffiti
11,40.62795123104115,-74.00665752846751,graffiti
11,40.8248240994328,-73.8763737320188,graffiti
11,40.705793481279144,-73.94414562657207,graffiti
11,40.705793481279144,-73.94414562657207,graffiti
11,40.6770193098597,-73.97233001831667,graffiti
11,40.83796376859636,-73.82589153930273,graffiti
11,40.64795816209156,-73.99841439885536,graffiti
11,40.716741425565395,-73.90176440954363,graffiti
11,40.82975844897582,-73.91512283359656,graffiti
11,40.76978376057405,-73.90843369441832,graffiti
11,40.76228398675649,-73.86534266415404,graffiti
11,40.75360322867131,-73.86145488620241,graffiti
11,40.758661964872104,-73.86389530462692,graffiti
11,40.75217331333222,-73.8570437091487,graffiti
11,40.73032186563183,-73.9529901533884,graffiti
11,40.60621147163309,-73.96080251793254,graffiti
10,40.82976944112113,-73.91514088701179,graffiti
10,40.82973650191419,-73.91513731553589,graffiti
10,40.73557814811241,-73.9226363725584,graffiti
10,40.830353038138,-73.91375616485357,graffiti
10,40.627374790400545,-74.00723387538044,graffiti
10,40.831366424975315,-73.92649269964271,graffiti
10,40.65573262155055,-73.98130214216984,graffiti
10,40.69682580194002,-73.80187439720953,graffiti
10,40.83763798902436,-73.83582344371806,graffiti
10,40.876176759689116,-73.88352112139656,graffiti
10,40.87545202255968,-73.88613312245599,graffiti
10,40.74532953166093,-73.94531785530809,graffiti
10,40.678985398420565,-73.96526999423483,graffiti
10,40.78486630449057,-73.84663867864548,graffiti
10,40.8528407227877,-73.88846719302342,graffiti
10,40.65856820684839,-73.98275384490404,graffiti
10,40.70556885535464,-73.79458799842405,graffiti
10,40.84770215315538,-73.91348788769126,graffiti
10,40.86950166576787,-73.90443848773681,graffiti
10,40.63440958593681,-74.02657144203083,graffiti
10,40.63468134233493,-74.02647427133792,graffiti
10,40.727874046227406,-73.98593616984324,graffiti
10,40.78465972925473,-73.82494400233682,graffiti
10,40.7247695361905,-73.98445763007553,graffiti
10,40.659878279311215,-73.9894863067537,graffiti
10,40.76773930005787,-73.99125267880008,graffiti
09,40.74765629081654,-73.99678074356679,graffiti
09,40.7466050150491,-73.99565479418922,graffiti
09,40.83018151341915,-73.83264388198651,graffiti
09,40.61867162644265,-74.02351063193207,graffiti
09,40.67719943275534,-73.91083210265118,graffiti
09,40.63444801629131,-74.02655704569436,graffiti
09,40.63448919226293,-74.02653904752155,graffiti
09,40.6345276234441,-74.0265210482357,graffiti
09,40.63456605462229,-74.02650304892911,graffiti
09,40.848699125640145,-73.86546050340671,graffiti
09,40.8478227097511,-73.8601273169789,graffiti
09,40.8485837975809,-73.86541736252589,graffiti
09,40.72089390910174,-73.85043676613093,graffiti
09,40.5988073859827,-74.06613932041083,graffiti
09,40.82975534334879,-73.82117934361469,graffiti
09,40.7273447590267,-73.99030548706928,graffiti
09,40.71709344623379,-73.9966523542031,graffiti
09,40.834436068518684,-73.82540207400884,graffiti
09,40.76473538823826,-73.9407786451407,graffiti
09,40.82666970118839,-73.8748960680209,graffiti
09,40.60085874907856,-73.9810402248387,graffiti
09,40.60085874907856,-73.9810402248387,graffiti
09,40.67749383919629,-73.93196920998636,graffiti
09,40.84653058899865,-73.8912861612758,graffiti
09,40.8078232991426,-73.91986846424642,graffiti
09,40.62759458426102,-73.99802941092625,graffiti
09,40.86576420606792,-73.89586802536223,graffiti
09,40.668424428924766,-73.77164276848424,graffiti
09,40.69313087728802,-73.98623198475339,graffiti
09,40.73906252074122,-73.9993288066535,graffiti
08,40.706919756310775,-73.95229611192563,graffiti
08,40.773757259950365,-73.907327044057,graffiti
08,40.77527957994718,-73.90950929671833,graffiti
08,40.847326081844756,-73.89078606814238,graffiti
08,40.630542992191394,-74.02278346618121,graffiti
08,40.724312131196776,-73.99572118752913,graffiti
08,40.72144278431555,-73.98369719968014,graffiti
08,40.716080678095814,-73.99976913138423,graffiti
08,40.716893127028555,-73.99970419598033,graffiti
08,40.71693429836468,-73.99967894421937,graffiti
08,40.71690959562626,-73.99971862537518,graffiti
08,40.71697272494564,-73.99965729981186,graffiti
08,40.660498706451584,-73.9907296981428,graffiti
08,40.6844417310692,-73.86937949748625,graffiti
08,40.59438523903739,-73.96417255883706,graffiti
08,40.66478288021888,-73.7348959095357,graffiti
07,40.71654707578002,-73.99301617549584,graffiti
07,40.719736271386,-73.9900829275514,graffiti
07,40.71590199435813,-73.99204948334776,graffiti
07,40.63204486961878,-74.1221739011385,graffiti
07,40.82948817888914,-73.82963198589968,graffiti
07,40.755525137255404,-73.81496820617797,graffiti
07,40.634484346627914,-74.02358465814592,graffiti
07,40.63327721129456,-74.020611883322,graffiti
07,40.72924248115439,-73.90022338938151,graffiti
07,40.700631546744425,-73.90400613824352,graffiti
07,40.78120788652019,-73.94930004657125,graffiti
07,40.73206278623917,-73.9880929818212,graffiti
06,40.72074950446718,-73.99847399584849,graffiti
06,40.874778257419656,-73.87943394870518,graffiti
06,40.84856183153434,-73.86541017794718,graffiti
06,40.849358375827805,-73.86590737469852,graffiti
06,40.71365681881501,-73.96369362213193,graffiti
06,40.677712233647135,-73.88549012047184,graffiti
06,40.5663925320122,-74.12920912421939,graffiti
06,40.720284578624224,-73.91150679178934,graffiti
06,40.70266722793628,-73.87201267144337,graffiti
06,40.70256427997334,-73.87323550464001,graffiti
06,40.73765747652445,-73.87707312964102,graffiti
06,40.654325914970954,-74.0059429678529,graffiti
06,40.837604664988035,-73.88548234507209,graffiti
06,40.66994079422782,-73.99138806907925,graffiti
05,40.640069355222764,-74.0083954861428,graffiti
05,40.825743583496454,-73.94879277515113,graffiti
05,40.701512586102226,-73.8859253024592,graffiti
05,40.69540051748754,-73.84023068416168,graffiti
05,40.73302368931331,-73.99068713422591,graffiti
05,40.720894637775324,-73.99103515701921,graffiti
05,40.71906940692832,-73.99148273053382,graffiti
05,40.72129272684494,-73.99241320829306,graffiti
05,40.718059438377225,-73.99301240959468,graffiti
05,40.71941521684942,-73.99108946855553,graffiti
05,40.81461839443136,-73.89796030687432,graffiti
05,40.63822497006318,-74.0067017908193,graffiti
05,40.86645170789772,-73.89734929622942,graffiti
05,40.63051556496017,-74.02267897859804,graffiti
05,40.63057042935696,-74.02283751605096,graffiti
05,40.84507977205931,-73.82886557494699,graffiti
05,40.60265255591973,-73.99498353728485,graffiti
05,40.596784735397605,-74.0703143356785,graffiti
05,40.54692888900713,-74.14103113866497,graffiti
05,40.86677515457707,-73.8673220704187,graffiti
05,40.831361062316724,-73.87805635296453,graffiti
05,40.78411658015084,-73.84840258014734,graffiti
05,40.61862346270829,-73.98365747518814,graffiti
05,40.85391091170241,-73.89108251378265,graffiti
05,40.708020865790175,-73.95341706563042,graffiti
04,40.845032310074956,-73.7856745295498,graffiti
04,40.79817488978648,-73.9702281732044,graffiti
04,40.79806503322348,-73.96996817525665,graffiti
04,40.79815566549097,-73.97018484056329,graffiti
04,40.79814742570089,-73.97016317363703,graffiti
04,40.71497160860244,-74.00655078797462,graffiti
04,40.88302431059255,-73.86310186912327,graffiti
04,40.663061202560705,-73.9109879713182,graffiti
04,40.70631818288703,-73.93960423249914,graffiti
04,40.707105169158204,-73.7822298135567,graffiti
04,40.66522076911272,-73.9781490868446,graffiti
04,40.81738142013328,-73.88531121472543,graffiti
04,40.72231372438894,-73.94903098372288,graffiti
04,40.71126972911911,-73.96650843072939,graffiti
04,40.661178887215144,-73.98562583947513,graffiti
04,40.86388391401708,-73.88977188744516,graffiti
04,40.81078703245137,-73.8893287942477,graffiti
04,40.849642766904616,-73.93447515279021,graffiti
04,40.75688742065616,-73.73888606632981,graffiti
04,40.69770148403468,-73.97372068983516,graffiti
04,40.69216578005887,-73.85800896897287,graffiti
04,40.62564345948539,-74.13494363325441,graffiti
04,40.718180409214874,-74.00156562712294,graffiti
04,40.72221517365986,-73.99689020210982,graffiti
04,40.72521237325425,-73.99479031309167,graffiti
03,40.72421592259648,-73.99285663029694,graffiti
03,40.71490587920941,-73.99690857943067,graffiti
03,40.72005219783899,-73.9941630049979,graffiti
03,40.719198559826935,-73.99382036812464,graffiti
03,40.71720040035492,-73.9943183722054,graffiti
03,40.68629697676002,-73.8388895353291,graffiti
03,40.76640045507302,-73.90965132262372,graffiti
03,40.76261940100138,-73.87308510718096,graffiti
03,40.704830128467755,-73.93389615198353,graffiti
03,40.74977734784966,-73.88409221720319,graffiti
03,40.71942960334745,-73.95730519578855,graffiti
03,40.63916864593601,-74.01292094720907,graffiti
03,40.7177316302715,-73.94100078083764,graffiti
03,40.75715965920027,-73.87022591709585,graffiti
03,40.84936119853963,-73.83050641219809,graffiti
03,40.69141438782626,-73.79787700229572,graffiti
03,40.71182081250916,-73.76960397367027,graffiti
03,40.62735580441715,-74.00008285811067,graffiti
03,40.6525745909943,-73.9634854024717,graffiti
03,40.743476107152084,-73.9026452357846,graffiti
03,40.605095534055344,-74.00013324903955,graffiti
02,40.744433908728624,-73.99540953349305,graffiti
02,40.744433908728624,-73.99540953349305,graffiti
02,40.74426099445063,-73.99553585508556,graffiti
02,40.744576681504476,-73.99675563032027,graffiti
02,40.76190269382702,-73.92212569190694,graffiti
02,40.76190269382702,-73.92212569190694,graffiti
02,40.82000631769778,-73.81781658121255,graffiti
02,40.822883897735906,-73.8185204875236,graffiti
02,40.66147320512542,-73.99209561860235,graffiti
02,40.660377944238604,-73.99083063560273,graffiti
02,40.72343915706398,-73.99287114443774,graffiti
02,40.80589207215749,-73.94511277700752,graffiti
01,40.846128162504165,-73.78605773796176,graffiti
01,40.77751691785164,-73.95092042838608,graffiti
01,40.72282751807597,-73.95022834316555,graffiti
01,40.72003860013966,-73.99775611239289,graffiti
01,40.720612239828505,-73.99708869311088,graffiti
30,40.77187827153574,-73.99006794212475,noise
30,40.82796013491953,-73.94620388339955,noise
30,40.68087680012108,-73.94483710367547,noise
30,40.726053954118946,-73.98353371783699,noise
30,40.760099897940044,-73.98395846592294,noise
30,40.80441983687725,-73.95536877183133,noise
30,40.82703833441169,-73.89499638855322,noise
30,40.70278017008348,-73.92990206800742,noise
30,40.67765120434446,-73.94976814040464,noise
30,40.82733478642487,-73.89502121422309,noise
30,40.717280828183625,-73.95832024813635,noise
30,40.71715462268176,-73.9584682296656,noise
30,40.81645343475728,-73.8906849965553,noise
30,40.802108219977434,-73.95395081179247,noise
30,40.80313018139567,-73.95632321513222,noise
30,40.802108219977434,-73.95395081179247,noise
30,40.80313018139567,-73.95632321513222,noise
30,40.802413172251015,-73.95467661306799,noise
30,40.71531993526938,-73.98988518419695,noise
30,40.74883017707221,-73.9855130907178,noise
30,40.76010264469332,-73.98397290408673,noise
30,40.74883017707221,-73.9855130907178,noise
30,40.76879864925556,-73.9552590670563,noise
30,40.69864338327326,-73.9569650821307,noise
30,40.80313018139567,-73.95632321513222,noise
30,40.74883017707221,-73.9855130907178,noise
30,40.80313018139567,-73.95632321513222,noise
30,40.80248233976408,-73.95609608391027,noise
30,40.66919734323511,-73.8964524840768,noise
30,40.68334267445982,-73.9608365021689,noise
30,40.832323200303385,-73.91675292076562,noise
30,40.726053954118946,-73.98353371783699,noise
30,40.69897277545741,-73.95701896546004,noise
30,40.636135371347144,-74.11613915262556,noise
30,40.650145653291624,-74.00507409002483,noise
30,40.802756841173874,-73.9561717552721,noise
30,40.802729417249424,-73.95623317764053,noise
30,40.80246313768708,-73.9561249926064,noise
30,40.71444753045363,-73.99813145292558,noise
30,40.80255102654334,-73.95627663903845,noise
30,40.83811767058312,-73.9448368284078,noise
30,40.636135371347144,-74.11613915262556,noise
30,40.76019873063894,-73.91509596312778,noise
30,40.71444753045363,-73.99813145292558,noise
30,40.80535387167919,-73.96582173847608,noise
30,40.68883365443017,-73.9571661291975,noise
30,40.64846321068645,-74.00075676991113,noise
30,40.82455462640275,-73.94195389629415,noise
30,40.732252732127115,-73.99635211222427,noise
30,40.825171959101354,-73.94150170316254,noise
30,40.802108219977434,-73.95395081179247,noise
