Latitude,Longitude,Category
40.67478222,-73.90513569,graffiti
40.60415114,-74.00658673,graffiti
40.61288322,-74.06523122,graffiti
40.75043901,-73.98929516,graffiti
40.67106976,-73.91366293,graffiti
40.73665466,-73.90843953,graffiti
40.71884114,-73.95448092,graffiti
40.82289837,-73.86046876,graffiti
40.61556113,-73.95568595,graffiti
40.71335984,-73.96201284,graffiti
40.71999958,-73.98806628,graffiti
40.83914845,-73.85272601,graffiti
40.83601285,-73.84763023,graffiti
40.61864698,-73.95754616,graffiti
40.83595768,-73.87732516,graffiti
40.82289837,-73.86046876,graffiti
40.6828101,-73.96057722,graffiti
40.70740118,-73.9549973,graffiti
40.83927747,-73.85274741,graffiti
40.71460031,-73.96150351,graffiti
40.61978159,-73.9824829,graffiti
40.71725319,-73.94482143,graffiti
40.74398471,-73.90696066,graffiti
40.71067516,-73.90799187,graffiti
40.7446781,-73.91635359,graffiti
40.68209912,-73.96033246,graffiti
40.69543397,-73.97230434,graffiti
40.61910492,-73.95637879,graffiti
40.71824255,-73.96135711,graffiti
40.71210527,-73.96137149,graffiti
40.71188001,-73.96080891,graffiti
40.73569247,-73.89689762,graffiti
40.71439703,-73.96100944,graffiti
40.72141631,-73.99359649,graffiti
40.73053249,-73.95822897,graffiti
40.60137629,-73.9968094,graffiti
40.73022969,-73.88733742,graffiti
40.76422502,-73.98239076,graffiti
40.74665422,-73.99195198,graffiti
40.72523136,-73.99104179,graffiti
40.68107826,-73.84833035,graffiti
40.66706622,-73.83443374,graffiti
40.63378111,-73.96367943,graffiti
40.76366771,-73.9815859,graffiti
40.84773707,-73.89904083,graffiti
40.63521397,-73.96395608,graffiti
40.73754819,-73.85400065,graffiti
40.67678827,-73.88934567,graffiti
40.68207943,-73.8702206,graffiti
40.7225116,-73.95632915,graffiti
40.73629427,-73.95254571,graffiti
40.83466885,-73.8893505,graffiti
40.71875095,-73.99062059,graffiti
40.68698666,-73.9508825,graffiti
40.63336966,-73.96452993,graffiti
40.72272214,-73.95424016,graffiti
40.5536918,-74.13205261,graffiti
40.63296141,-73.96698367,graffiti
40.85492729,-73.89494874,graffiti
40.63196757,-73.97740339,graffiti
40.79016426,-73.81185285,graffiti
40.75972836,-73.91372488,graffiti
40.6173041,-73.99203601,graffiti
40.63521348,-74.02797331,graffiti
40.85396304,-73.89703239,graffiti
40.62145549,-73.94588042,graffiti
40.66703861,-73.83432207,graffiti
40.72452969,-73.951212,graffiti
40.77305738,-73.91446941,graffiti
40.70999033,-73.82065299,graffiti
40.68687623,-73.91644052,graffiti
40.83353656,-73.91701882,graffiti
40.88260252,-73.88395468,graffiti
40.56722784,-74.12341229,graffiti
40.54331113,-74.16575976,graffiti
40.85439521,-73.86855412,graffiti
40.70683801,-73.89824792,graffiti
40.70821499,-73.93994156,graffiti
40.77517019,-73.90324518,graffiti
40.69066172,-73.94443957,graffiti
40.74080058,-73.86750076,graffiti
40.7469564,-73.70140931,graffiti
40.73935474,-73.86806297,graffiti
40.64263921,-73.95762098,graffiti
40.85439521,-73.86855412,graffiti
40.69590337,-73.83866437,graffiti
40.78211427,-73.79437352,graffiti
40.7473743,-73.90341187,graffiti
40.60566574,-74.07218559,graffiti
40.68343166,-74.00232198,graffiti
40.74674048,-73.92178613,graffiti
40.64950849,-73.9629213,graffiti
40.70673134,-73.8986809,graffiti
40.77260135,-73.91392483,graffiti
40.86547836,-73.88670698,graffiti
40.69939962,-73.8343859,graffiti
40.74170952,-73.98026036,graffiti
40.68344538,-74.00237246,graffiti
40.61862346,-73.98365748,graffiti
40.71183865,-73.78743383,graffiti
40.67995177,-73.84955514,graffiti
40.70553476,-73.77913673,graffiti
40.71183865,-73.78743383,graffiti
40.72291775,-73.99464979,graffiti
40.7043627,-73.77069373,graffiti
40.61027112,-73.92298688,graffiti
40.77925243,-73.95293756,graffiti
40.67839334,-73.88315633,graffiti
40.70486075,-73.78411625,graffiti
40.75356376,-73.79457716,graffiti
40.66661815,-73.94025297,graffiti
40.75057371,-73.8765404,graffiti
40.79167773,-73.84588265,graffiti
40.70435177,-73.77071901,graffiti
40.70383699,-73.78708425,graffiti
40.7823126,-73.9524082,graffiti
40.70553477,-73.77914395,graffiti
40.70402486,-73.79843748,graffiti
40.66560526,-73.9793601,graffiti
40.75356376,-73.79457716,graffiti
40.72258421,-73.94069705,graffiti
40.70487177,-73.78413785,graffiti
40.70399479,-73.76926675,graffiti
40.61324741,-74.08724197,graffiti
40.80590426,-73.92320483,graffiti
40.70387257,-73.78702643,graffiti
40.70385347,-73.78709141,graffiti
40.60568014,-73.99714773,graffiti
40.70358328,-73.78792541,graffiti
40.70383154,-73.78710591,graffiti
40.77004021,-73.79288006,graffiti
40.75110361,-73.88741039,graffiti
40.60983169,-73.93123141,graffiti
40.70706888,-73.79690979,graffiti
40.74716131,-73.89227478,graffiti
40.6119692,-74.13231917,graffiti
40.66333624,-73.94763066,graffiti
40.66823718,-73.93951255,graffiti
40.7047809,-73.77258221,graffiti
40.70421071,-73.77017849,graffiti
40.71233331,-73.96204589,graffiti
40.85980775,-73.86853619,graffiti
40.69762604,-73.90079002,graffiti
40.70378517,-73.78726114,graffiti
40.67995712,-73.84945057,graffiti
40.70460673,-73.7847771,graffiti
40.70548577,-73.77651118,graffiti
40.63975066,-73.954906,graffiti
40.70459241,-73.77164872,graffiti
40.6826468,-73.95002037,graffiti
40.72595102,-73.95015385,graffiti
40.704792,-73.77264349,graffiti
40.66511103,-73.93980375,graffiti
40.70553748,-73.77912591,graffiti
40.75327861,-73.7932137,graffiti
40.71429527,-73.94679703,graffiti
40.72138338,-73.99363257,graffiti
40.69194251,-73.95463992,graffiti
40.87143855,-73.86745378,graffiti
40.72147944,-73.99359288,graffiti
40.72185272,-73.99345575,graffiti
40.74272431,-73.88506803,graffiti
40.72006861,-73.99318536,graffiti
40.63955305,-74.01171035,graffiti
40.75352491,-73.79433906,graffiti
40.63600978,-73.99108619,graffiti
40.75196569,-73.79422837,graffiti
40.6734956,-74.00018025,graffiti
40.75295252,-73.79198754,graffiti
40.73099798,-73.98972765,graffiti
40.67916081,-73.99936186,graffiti
40.7308689,-73.98895914,graffiti
40.71216561,-73.9473939,graffiti
40.88088687,-73.91160041,graffiti
40.73102809,-73.98884366,graffiti
40.73591603,-73.89224605,graffiti
40.78734443,-73.94777145,graffiti
40.7357795,-73.89300404,graffiti
40.70773385,-74.00137061,graffiti
40.83769214,-73.84727221,graffiti
40.67814152,-73.98493358,graffiti
40.70888648,-73.77789566,graffiti
40.67726569,-73.9831564,graffiti
40.67859977,-73.98400331,graffiti
40.70997753,-73.77297207,graffiti
40.67704625,-73.98412986,graffiti
40.7068491,-73.7832586,graffiti
40.70888112,-73.7779606,graffiti
40.78012685,-73.94419521,graffiti
40.71249294,-73.88175831,graffiti
40.67145958,-73.97778295,graffiti
40.67864111,-73.98523991,graffiti
40.70519727,-73.79554493,graffiti
40.85563987,-73.88521271,graffiti
40.57111022,-74.11966519,graffiti
40.73613172,-73.89103328,graffiti
40.67783674,-73.98411525,graffiti
40.7144676,-73.95168109,graffiti
40.69173966,-73.91987455,graffiti
40.71332909,-73.82860145,graffiti
40.68079382,-73.9944729,graffiti
40.75610816,-73.92571308,graffiti
40.68630079,-73.93024751,graffiti
40.69118991,-73.83817815,graffiti
40.68441943,-73.99077325,graffiti
40.69752009,-73.97271099,graffiti
40.69287153,-73.92135889,graffiti
40.88295188,-73.89631123,graffiti
40.86717931,-73.89764103,graffiti
40.67702247,-73.99379904,graffiti
40.74014885,-73.95489579,graffiti
40.68994942,-73.91895359,graffiti
40.79912244,-73.9427779,graffiti
40.77562765,-73.7679426,graffiti
40.69082883,-73.92050308,graffiti
40.82543937,-73.89039201,graffiti
40.71625193,-73.95941391,graffiti
40.68577819,-73.99215764,graffiti
40.81738142,-73.88531121,graffiti
40.70050134,-73.91284942,graffiti
40.69888291,-73.91415705,graffiti
40.69860218,-73.9131332,graffiti
40.68677204,-73.79425288,graffiti
40.68972676,-73.92245158,graffiti
40.73058282,-73.86362793,graffiti
40.8239546,-73.91307796,graffiti
40.86455596,-73.86370027,graffiti
40.63382579,-74.14608587,graffiti
40.63356496,-74.14614655,graffiti
40.85107429,-73.84854999,graffiti
40.6867391,-73.79425298,graffiti
40.71963513,-74.00167028,graffiti
40.8702596,-73.86617618,graffiti
40.68675554,-73.7942385,graffiti
40.71392915,-73.753862,graffiti
40.86578159,-73.86733851,graffiti
40.69237853,-73.92714356,graffiti
40.7145828,-73.93014577,graffiti
40.71965155,-73.99625179,graffiti
40.71182081,-73.76960397,graffiti
40.81734245,-73.93848105,graffiti
40.71922063,-73.99642137,graffiti
40.83740979,-73.91763558,graffiti
40.84466938,-73.85816054,graffiti
40.68672106,-73.80599333,graffiti
40.67970262,-73.92210991,graffiti
40.68820737,-73.92021414,graffiti
40.84492488,-73.86759697,graffiti
40.86387409,-73.86739293,graffiti
40.7399993,-73.7579084,graffiti
40.67918273,-73.92045928,graffiti
40.67960928,-73.92208839,graffiti
40.68968005,-73.92237231,graffiti
40.86574866,-73.86733858,graffiti
40.72001385,-73.99611108,graffiti
40.63429809,-74.14593559,graffiti
40.68716069,-73.92288005,graffiti
40.82223568,-73.92795886,graffiti
40.82048235,-73.91284042,graffiti
40.83858182,-73.83557536,graffiti
40.72156294,-73.9106068,graffiti
40.82956988,-73.91623964,graffiti
40.6867238,-73.80598972,graffiti
40.60257775,-73.9863839,graffiti
40.78520212,-73.9771275,graffiti
40.69080945,-73.92433263,graffiti
40.67991795,-74.00990755,graffiti
40.73990222,-73.92427327,graffiti
40.69138371,-73.94468417,graffiti
40.68956463,-73.92217412,graffiti
40.82673458,-73.94324918,graffiti
40.69766248,-73.9861481,graffiti
40.68868249,-73.920603,graffiti
40.686144,-73.9296924,graffiti
40.67715525,-73.92592721,graffiti
40.70880641,-73.95478715,graffiti
40.69054843,-73.92391825,graffiti
40.68788554,-73.91922293,graffiti
40.69254844,-73.94105913,graffiti
40.75748527,-74.00072913,graffiti
40.68755576,-73.91863559,graffiti
40.67710804,-73.92508725,graffiti
40.75452439,-73.92149906,graffiti
40.69098535,-73.92468942,graffiti
40.71645389,-73.99570366,graffiti
40.67296169,-73.98189935,graffiti
40.59115883,-73.95303051,graffiti
40.67917055,-73.92692004,graffiti
40.69101283,-73.92473627,graffiti
40.69117222,-73.92502817,graffiti
40.69057866,-73.92397591,graffiti
40.62122651,-73.99363492,graffiti
40.68051377,-73.94335919,graffiti
40.62135063,-74.02307931,graffiti
40.70949717,-73.95248544,graffiti
40.59746956,-73.98539109,graffiti
40.68049156,-73.93756173,graffiti
40.7038082,-73.98779507,graffiti
40.6896086,-73.9222534,graffiti
40.66313031,-73.98470628,graffiti
40.67300837,-73.98199667,graffiti
40.7681073,-73.81340977,graffiti
40.6889687,-73.93024833,graffiti
40.7445745,-73.89690192,graffiti
40.72790497,-73.99466743,graffiti
40.73659393,-73.71179757,graffiti
40.888476,-73.91168435,graffiti
40.7572108,-74.00093487,graffiti
40.69105678,-73.92477949,graffiti
40.74379337,-73.81972836,graffiti
40.74631945,-74.00670545,graffiti
40.68798175,-73.91942474,graffiti
40.69103754,-73.92474345,graffiti
40.67974772,-73.93755161,graffiti
40.69145682,-73.94263951,graffiti
40.67235872,-74.01122944,graffiti
40.85867044,-73.88563044,graffiti
40.73373207,-73.99431335,graffiti
40.59845423,-73.98058358,graffiti
40.68791555,-73.98417415,graffiti
40.63197526,-74.00244628,graffiti
40.7128527,-73.99442696,graffiti
40.64106845,-73.99157196,graffiti
40.75294802,-73.87921773,graffiti
40.60568837,-73.99714052,graffiti
40.74183541,-73.82087401,graffiti
40.72443297,-74.00166679,graffiti
40.68708396,-73.98473685,graffiti
40.84904065,-73.93756617,graffiti
40.71831936,-73.98450964,graffiti
40.84901037,-73.93741439,graffiti
40.82840722,-73.84970729,graffiti
40.63765951,-74.00729264,graffiti
40.87602124,-73.87395345,graffiti
40.81010712,-73.90563639,graffiti
40.81380284,-73.90391154,graffiti
40.62764319,-74.01368245,graffiti
40.75376134,-73.87745127,graffiti
40.87525772,-73.8735029,graffiti
40.5984515,-73.9806448,graffiti
40.75240149,-73.87891193,graffiti
40.7175674,-73.98526737,graffiti
40.71992849,-73.99107136,graffiti
40.61899477,-73.99033563,graffiti
40.61198205,-73.9936322,graffiti
40.75452706,-73.87739211,graffiti
40.75190279,-73.87711542,graffiti
40.74985653,-73.87579463,graffiti
40.75187908,-73.87805387,graffiti
40.73899918,-73.99298856,graffiti
40.77026944,-73.92751686,graffiti
40.6396901,-74.01341469,graffiti
40.84902963,-73.93750474,graffiti
40.62162435,-73.99129344,graffiti
40.71810528,-73.98462152,graffiti
40.74825879,-73.87808576,graffiti
40.76856018,-73.78068588,graffiti
40.74825879,-73.87808576,graffiti
40.72777901,-73.7449208,graffiti
40.71231956,-73.96196293,graffiti
40.596854,-73.98049403,graffiti
40.80684024,-73.92749148,graffiti
40.71278065,-73.78330785,graffiti
40.71430276,-73.77691448,graffiti
40.78629309,-73.81628382,graffiti
40.71431638,-73.77686033,graffiti
40.71369284,-73.77946321,graffiti
40.71482278,-73.77474117,graffiti
40.8710471,-73.89821721,graffiti
40.71278051,-73.7832357,graffiti
40.80668082,-73.92713043,graffiti
40.63547801,-74.08280696,graffiti
40.75596033,-73.87787314,graffiti
40.71430548,-73.77690004,graffiti
40.71431366,-73.77687476,graffiti
40.72285851,-73.86785391,graffiti
40.71366015,-73.77959318,graffiti
40.71367921,-73.77951015,graffiti
40.71492898,-73.77430793,graffiti
40.72058989,-73.99003951,graffiti
40.71615521,-73.94466001,graffiti
40.71429188,-73.77696502,graffiti
40.71970349,-73.9920346,graffiti
40.7143191,-73.77684589,graffiti
40.71318087,-73.78158592,graffiti
40.71304198,-73.78216352,graffiti
40.83018151,-73.83264388,graffiti
40.82701875,-73.94631304,graffiti
40.64010649,-74.01920153,graffiti
40.74352525,-73.82929966,graffiti
40.82216769,-73.949865,graffiti
40.73981442,-73.81513092,graffiti
40.59816695,-74.07644101,graffiti
40.83105109,-73.94708671,graffiti
40.74352805,-73.82933574,graffiti
40.74352806,-73.82934296,graffiti
40.73879965,-73.80723821,graffiti
40.71234154,-73.96202063,graffiti
40.82606555,-73.95070396,graffiti
40.74352805,-73.82933935,graffiti
40.7087699,-73.86338039,graffiti
40.67219372,-73.92754774,graffiti
40.78920984,-73.84559946,graffiti
40.63057543,-74.00143027,graffiti
40.68799004,-73.94813774,graffiti
40.70810405,-73.94306884,graffiti
40.69774297,-73.96463993,graffiti
40.68675847,-73.95680689,graffiti
40.71475752,-73.75360282,graffiti
40.66760266,-73.92474827,graffiti
40.6954502,-73.97130903,graffiti
40.64451758,-73.98216291,graffiti
40.73531471,-73.95331499,graffiti
40.71475752,-73.75360282,graffiti
40.67931996,-73.94962267,graffiti
40.71475752,-73.75360282,graffiti
40.63199444,-74.00374689,graffiti
40.69571006,-73.96793349,graffiti
40.71325199,-73.75167854,graffiti
40.74483331,-73.98187621,graffiti
40.68071402,-73.95557775,graffiti
40.70668103,-73.91085759,graffiti
40.67171267,-73.93083595,graffiti
40.63053152,-74.00132219,graffiti
40.67445689,-73.9581271,graffiti
40.6698223,-73.88136172,graffiti
40.68041004,-73.92948933,graffiti
40.71968451,-73.99715006,graffiti
40.69006837,-73.99377259,graffiti
40.67147382,-73.93075689,graffiti
40.87283464,-73.87648696,graffiti
40.76228482,-73.91155567,graffiti
40.71331361,-73.99104339,graffiti
40.7132999,-73.99118768,graffiti
40.6319368,-74.00365321,graffiti
40.68888474,-73.9479243,graffiti
40.78796485,-73.97165556,graffiti
40.63815102,-73.99727245,graffiti
40.64163868,-74.01512664,graffiti
40.69371756,-73.93091049,graffiti
40.69415838,-73.93373364,graffiti
40.64074887,-74.01853512,graffiti
40.7741849,-73.84542488,graffiti
40.78321408,-73.8446709,graffiti
40.75808847,-73.98777068,graffiti
40.78403906,-73.84582811,graffiti
40.7848535,-73.84124018,graffiti
40.69459135,-73.93737543,graffiti
40.71705504,-74.00271275,graffiti
40.60736816,-74.00377432,graffiti
40.69694299,-73.9607636,graffiti
40.6922451,-73.94372425,graffiti
40.57860156,-73.96087272,graffiti
40.78297414,-73.84585946,graffiti
40.693172,-73.95420996,graffiti
40.70671029,-73.7913167,graffiti
40.78485076,-73.84124019,graffiti
40.78016431,-73.84038838,graffiti
40.81919365,-73.89172463,graffiti
40.78403631,-73.84582811,graffiti
40.69339186,-73.95492742,graffiti
40.7848535,-73.84124018,graffiti
40.71693406,-73.99260129,graffiti
40.69466735,-73.93583553,graffiti
40.57784383,-73.96040158,graffiti
40.78765187,-73.97133429,graffiti
40.78296868,-73.84588114,graffiti
40.73463561,-73.88243347,graffiti
40.74174056,-73.86157699,graffiti
40.6937394,-73.93071213,graffiti
40.69543292,-73.94053007,graffiti
40.64084012,-74.01380767,graffiti
40.64177947,-74.00659405,graffiti
40.58016605,-73.98326729,graffiti
40.77430454,-73.84663773,graffiti
40.71928375,-74.00395021,graffiti
40.67866331,-73.91201629,graffiti
40.76856018,-73.78068588,graffiti
40.7179855,-74.00294005,graffiti
40.64131419,-74.01923071,graffiti
40.63838117,-74.0101536,graffiti
40.76188591,-73.75917891,graffiti
40.64123048,-74.00719214,graffiti
40.63967418,-74.00737934,graffiti
40.64063757,-74.00780463,graffiti
40.63953673,-74.01013936,graffiti
40.81466891,-73.85758504,graffiti
40.78485076,-73.84124019,graffiti
40.63963576,-74.00727844,graffiti
40.69634995,-73.96029153,graffiti
40.78318033,-73.84204942,graffiti
40.64220673,-74.01606724,graffiti
40.7139971,-73.92411513,graffiti
40.6384196,-74.01011037,graffiti
40.64183873,-74.01740398,graffiti
40.69318846,-73.95420274,graffiti
40.69360014,-73.93193475,graffiti
40.6245861,-73.99308344,graffiti
40.84014341,-73.91748763,graffiti
40.67574618,-73.95612183,graffiti
40.76117358,-73.83465826,graffiti
40.83983265,-73.9166351,graffiti
40.58171258,-73.95646442,graffiti
40.80706446,-73.91803074,graffiti
40.63818701,-73.97615461,graffiti
40.58150008,-73.96090702,graffiti
40.67866554,-73.96072027,graffiti
40.83977768,-73.91653759,graffiti
40.80919189,-73.90750529,graffiti
40.8397639,-73.91646172,graffiti
40.81929096,-73.90234645,graffiti
40.60332511,-73.99720545,graffiti
40.83965395,-73.91622694,graffiti
40.69295005,-73.92810576,graffiti
40.67287275,-73.95022957,graffiti
40.65981252,-73.99089199,graffiti
40.84007188,-73.91725642,graffiti
40.74163495,-73.8225923,graffiti
40.69246918,-73.92726246,graffiti
40.63812617,-74.02594598,graffiti
40.67773331,-73.96373842,graffiti
40.76010212,-73.80103643,graffiti
40.84054901,-73.92051211,graffiti
40.69243074,-73.92723005,graffiti
40.84013788,-73.91742981,graffiti
40.81081247,-73.92846252,graffiti
40.60828223,-74.00136497,graffiti
40.75683444,-73.8099437,graffiti
40.69267526,-73.92761563,graffiti
40.69119418,-73.92503176,graffiti
40.7014457,-73.84109258,graffiti
40.69240326,-73.92718681,graffiti
40.83951092,-73.9158079,graffiti
40.67562565,-73.94997155,graffiti
40.76918723,-73.83586583,graffiti
40.67458816,-73.95004443,graffiti
40.85194678,-73.93182331,graffiti
40.6912354,-73.92510383,graffiti
40.6911997,-73.92507863,graffiti
40.69374195,-73.80747666,graffiti
40.68469536,-73.96816234,graffiti
40.82953894,-73.84417972,graffiti
40.70894732,-73.86026724,graffiti
40.83611834,-73.88405021,graffiti
40.83489901,-73.9410848,graffiti
40.83715891,-73.88713827,graffiti
40.66022221,-73.950567,graffiti
40.74985205,-73.87673663,graffiti
40.68497597,-73.96129706,graffiti
40.71804041,-73.9976191,graffiti
40.83639361,-73.88484116,graffiti
40.72040911,-73.99657282,graffiti
40.71959119,-73.99718614,graffiti
40.8147548,-73.92995031,graffiti
40.71819428,-73.950037,graffiti
40.71736783,-73.99423539,graffiti
40.71680242,-73.99451681,graffiti
40.65829377,-73.95327518,graffiti
40.71747761,-73.99417766,graffiti
40.84764386,-73.93315062,graffiti
40.76021179,-73.82642327,graffiti
40.81533223,-73.92719682,graffiti
40.83915067,-73.91486871,graffiti
40.69267824,-73.83287723,graffiti
40.65615384,-73.93798456,graffiti
40.71791676,-73.99395396,graffiti
40.75453537,-73.87746067,graffiti
40.72185558,-73.99601717,graffiti
40.71329305,-73.76468951,graffiti
40.71740419,-73.76713164,graffiti
40.7465686,-73.94788282,graffiti
40.83540814,-73.88472362,graffiti
40.71778239,-73.99682908,graffiti
40.65763522,-73.94169908,graffiti
40.71179663,-73.78996254,graffiti
40.88388557,-73.86262273,graffiti
40.83156,-73.87671173,graffiti
40.7472023,-73.82868032,graffiti
40.8325304,-73.9412206,graffiti
40.71328923,-73.76550835,graffiti
40.60355294,-73.99813096,graffiti
40.75047046,-73.87752229,graffiti
40.70894942,-73.79712408,graffiti
40.70753802,-73.93185198,graffiti
40.75984653,-73.80404769,graffiti
40.90378127,-73.85112493,graffiti
40.70983289,-73.79537561,graffiti
40.71010859,-73.7945199,graffiti
40.64432786,-73.94597718,graffiti
40.83906816,-73.91464836,graffiti
40.71770004,-73.99659461,graffiti
40.71257072,-73.76852645,graffiti
40.7535918,-73.90753557,graffiti
40.70814455,-73.79520406,graffiti
40.66495459,-73.93983994,graffiti
40.71460163,-73.93912418,graffiti
40.75460604,-73.87681085,graffiti
40.7389704,-73.89166735,graffiti
40.83189723,-73.85735302,graffiti
40.70915289,-73.79423069,graffiti
40.71025341,-73.79415876,graffiti
40.83593073,-73.88862925,graffiti
40.71733576,-73.76722567,graffiti
40.71596871,-73.76987822,graffiti
40.88890709,-73.91191525,graffiti
40.71786187,-73.99398283,graffiti
40.75519355,-73.83520008,graffiti
40.71039817,-73.79376154,graffiti
40.81679847,-73.92808758,graffiti
40.73790359,-73.74827044,graffiti
40.66122137,-73.95069962,graffiti
40.71067058,-73.78958374,graffiti
40.68999985,-73.99614528,graffiti
40.88894616,-73.85982379,graffiti
40.66238977,-73.93758228,graffiti
40.7172004,-73.99431837,graffiti
40.85208888,-73.93077491,graffiti
40.71731019,-73.99426425,graffiti
40.656162,-73.9378476,graffiti
40.73051434,-73.98470164,graffiti
40.71794983,-73.99730886,graffiti
40.71259541,-73.76851915,graffiti
40.83634934,-73.88726252,graffiti
40.71025879,-73.79409742,graffiti
40.66054184,-73.9535187,graffiti
40.88902848,-73.85980191,graffiti
40.8318733,-73.88786996,graffiti
40.71393187,-73.75384756,graffiti
40.6626074,-73.93407857,graffiti
40.66099475,-73.95356524,graffiti
40.84600148,-73.93614496,graffiti
40.70815547,-73.79517156,graffiti
40.71780698,-73.99401169,graffiti
40.83701301,-73.88669763,graffiti
40.65614568,-73.93812513,graffiti
40.75886513,-73.88959916,graffiti
40.83018151,-73.83264388,graffiti
40.61156113,-73.98381047,graffiti
40.69761779,-73.900772,graffiti
40.74564888,-73.9845105,graffiti
40.83184048,-73.87464785,graffiti
40.8572744,-73.88949003,graffiti
40.74975815,-73.88410308,graffiti
40.83025969,-73.87479898,graffiti
40.83115137,-73.87962864,graffiti
40.83123594,-73.87913343,graffiti
40.71527613,-74.00872601,graffiti
40.71410961,-73.94897954,graffiti
40.83222437,-73.87430744,graffiti
40.71376928,-73.76268943,graffiti
40.76405926,-73.88787222,graffiti
40.65063112,-74.01039691,graffiti
40.74306399,-73.82554409,graffiti
40.83350119,-73.82793773,graffiti
40.7315082,-73.9544867,graffiti
40.86044837,-73.86710694,graffiti
40.66865561,-73.93668964,graffiti
40.73878216,-73.80178572,graffiti
40.68091477,-73.73883381,graffiti
40.7499785,-73.88216458,graffiti
40.69011379,-73.8611577,graffiti
40.83476338,-73.91320477,graffiti
40.67833443,-73.99301297,graffiti
40.75175831,-73.87805409,graffiti
40.66487844,-73.94120253,graffiti
40.61720801,-73.99161459,graffiti
40.8316662,-73.875931,graffiti
40.76987609,-73.87271386,graffiti
40.74836201,-73.87706781,graffiti
40.64200351,-73.96069141,graffiti
40.75187636,-73.87807553,graffiti
40.83338499,-73.86662978,graffiti
40.8716477,-73.91831632,graffiti
40.66646494,-73.96049676,graffiti
40.73881354,-73.8008871,graffiti
40.66846048,-73.95340504,graffiti
40.83173428,-73.87542858,graffiti
40.74376132,-73.82565053,graffiti
40.67818361,-73.99612794,graffiti
40.66871501,-73.95866421,graffiti
40.73882683,-73.79905752,graffiti
40.7501605,-73.88031997,graffiti
40.73881351,-73.80086545,graffiti
40.74402446,-73.82723412,graffiti
40.74976358,-73.88404893,graffiti
40.66898928,-73.92553254,graffiti
40.69837656,-73.93770727,graffiti
40.71572308,-73.94796105,graffiti
40.76078059,-73.92287061,graffiti
40.71850124,-73.99144673,graffiti
40.71852046,-73.99150805,graffiti
40.68091477,-73.73883381,graffiti
40.72937855,-73.98947534,graffiti
40.72322474,-73.7278304,graffiti
40.71811701,-73.99197346,graffiti
40.74585781,-73.91196003,graffiti
40.74371893,-73.72054344,graffiti
40.8327416,-73.86803317,graffiti
40.71863027,-73.99187239,graffiti
40.70914336,-73.96045704,graffiti
40.69380228,-73.93030818,graffiti
40.83472046,-73.8703818,graffiti
40.8326367,-73.86750578,graffiti
40.83248576,-73.86993806,graffiti
40.64068025,-74.01857834,graffiti
40.72937855,-73.98947534,graffiti
40.71901707,-73.95515901,graffiti
40.72330747,-73.99392461,graffiti
40.83516857,-73.87103141,graffiti
40.8363559,-73.88836112,graffiti
40.69251826,-73.85894579,graffiti
40.67544254,-73.8193399,graffiti
40.83510269,-73.87101708,graffiti
40.69393648,-73.92981761,graffiti
40.74534125,-73.95323579,graffiti
40.83334107,-73.86662264,graffiti
40.75194967,-73.70267905,graffiti
40.7189953,-73.99154407,graffiti
40.69395573,-73.9298861,graffiti
40.71651662,-73.96293452,graffiti
40.70969273,-73.96167948,graffiti
40.69412607,-73.93015638,graffiti
40.83043492,-73.90613514,graffiti
40.70921226,-73.9612866,graffiti
40.69010003,-73.86112888,graffiti
40.83362168,-73.87968922,graffiti
40.74444547,-73.929685,graffiti
40.74584952,-73.91188425,graffiti
40.68017718,-73.94546862,graffiti
40.75191416,-73.70274778,graffiti
40.76549367,-73.9321609,graffiti
40.68330589,-73.96601409,graffiti
40.75240731,-73.78212864,graffiti
40.76420099,-73.91567206,graffiti
40.64069672,-74.01856032,graffiti
40.62338409,-74.02511892,graffiti
40.78560465,-73.82183598,graffiti
40.71823025,-73.95070796,graffiti
40.69269329,-73.95849068,graffiti
40.83813391,-73.90622185,graffiti
40.61296987,-73.98954052,graffiti
40.8314638,-73.90566031,graffiti
40.61298086,-73.98955852,graffiti
40.61742803,-74.15269927,graffiti
40.61488605,-73.99383363,graffiti
40.7449543,-73.95336959,graffiti
40.62228342,-74.00177231,graffiti
40.68052341,-73.94629398,graffiti
40.61923122,-73.99952452,graffiti
40.83379932,-73.90878285,graffiti
40.61247586,-73.99005564,graffiti
40.78560465,-73.82183598,graffiti
40.68380401,-73.95398564,graffiti
40.83537682,-73.90789531,graffiti
40.72146177,-73.98214231,graffiti
40.74122107,-73.98098946,graffiti
40.83168329,-73.9055552,graffiti
40.83170798,-73.90894833,graffiti
40.83608899,-73.90277352,graffiti
40.61298909,-73.98955132,graffiti
40.65826353,-73.96046918,graffiti
40.8368433,-73.90220504,graffiti
40.71325861,-73.80827879,graffiti
40.74380992,-73.81977884,graffiti
40.74451199,-73.81940161,graffiti
40.633972,-74.12190721,graffiti
40.82898145,-73.89187492,graffiti
40.72114475,-73.99840905,graffiti
40.74393445,-74.00103934,graffiti
40.75299988,-73.79237359,graffiti
40.84774031,-73.88769502,graffiti
40.76103367,-73.86883583,graffiti
40.73224961,-73.95530886,graffiti
40.84491614,-73.88232169,graffiti
40.86010107,-73.90117668,graffiti
40.76617133,-73.91514972,graffiti
40.84785155,-73.89209364,graffiti
40.69010003,-73.86113249,graffiti
